date,total_asset,cash,market_value,benchmark,positions,daily_return
2023-03-13,229152.0580771698,1197.058077169786,227955.0,97.85455184568592,5,-0.0030194122353275343
2023-03-14,226089.0580771698,1197.058077169786,224892.0,97.26894140966367,5,-0.013366670261231062
2023-03-15,227806.0580771698,1197.058077169786,226609.0,97.3226447426878,5,0.00759435248482454
2023-03-16,224377.6179274098,1205.6179274097863,223172.0,96.15703831000494,5,-0.015049819915669671
2023-03-17,225666.6179274098,1205.6179274097863,224461.0,96.63719492845252,5,0.005744779768617647
2023-03-20,224089.6179274098,1205.6179274097863,222884.0,96.15532956759053,5,-0.006988184670305486
2023-03-21,228343.6179274098,1205.6179274097863,227138.0,97.21230880392913,5,0.018983476518657838
2023-03-22,230779.6179274098,1205.6179274097863,229574.0,97.62875374092536,5,0.010668132624465976
2023-03-23,229855.1417602898,217.14176028978818,229638.0,98.59663426565575,5,-0.004005883081974804
2023-03-24,230097.1417602898,217.14176028978818,229880.0,98.30273057037823,5,0.0010528370091993366
2023-03-27,229465.1417602898,217.14176028978818,229248.0,97.94706804212294,5,-0.0027466660175136104
2023-03-28,225329.1417602898,217.14176028978818,225112.0,97.63046248333977,5,-0.01802452419688505
2023-03-29,222912.1417602898,217.14176028978818,222695.0,97.79230480058976,5,-0.010726530892179342
2023-03-30,219574.0298810198,544.0298810197773,219030.0,98.58296432634052,5,-0.014975011468238764
2023-03-31,218760.0298810198,544.0298810197773,218216.0,98.88565583974925,5,-0.0037071779410392525
2023-04-03,220393.0298810198,544.0298810197773,219849.0,99.85329225842044,5,0.007464800589431997
2023-04-04,216111.0298810198,544.0298810197773,215567.0,100.15940125665799,5,-0.01942892659677875
2023-04-06,214634.0298810198,544.0298810197773,214090.0,100.00146463635522,5,-0.006834449869648762
2023-04-07,216213.5881676898,8745.588167689784,207468.0,100.65176317806561,5,0.007359309646963297
2023-04-10,215725.5881676898,8745.588167689784,206980.0,100.2008992867221,5,-0.002257027433546499
2023-04-11,215671.5881676898,8745.588167689784,206926.0,100.08714586313461,5,-0.00025031801029562484
2023-04-12,217792.5881676898,8745.588167689784,209047.0,100.01733153020325,5,0.009834396908835696
2023-04-13,218305.5881676898,8745.588167689784,209560.0,99.32626727660634,5,0.002355452057923202
2023-04-14,219155.1579924798,267.15799247979635,218888.0,99.88819942488612,5,0.003891654042943671
