datetime,code,action,volume,price,commission,tax,pnl,amount
2023-02-16,605180.SH,sell,1400,17.34264,7.283908799999999,24.279696,622.2875982400022,24279.696
2023-02-16,301182.SZ,buy,800,21.54152,5.1699648,0.0,0.0,17233.216
2023-02-16,605488.SH,buy,800,14.454439999999998,5.0,0.0,0.0,11563.551999999998
2023-02-23,605028.SH,sell,1200,18.3816,6.617375999999999,22.05792,561.5781248000061,22057.92
2023-02-23,300989.SZ,buy,900,19.88987,5.370264899999999,0.0,0.0,17900.882999999998
2023-02-23,301182.SZ,buy,100,21.21119,5.0,0.0,0.0,2121.1189999999997
2023-02-23,605488.SH,buy,200,14.8148,5.0,0.0,0.0,2962.96
2023-03-09,300989.SZ,sell,900,24.81516,6.7000931999999995,22.333644,4403.50392636,22333.644
2023-03-09,301182.SZ,sell,900,21.63834,5.842351799999999,19.474506,94.65939713999948,19474.506
2023-03-09,605488.SH,buy,600,14.714699999999997,5.0,0.0,0.0,8828.819999999998
2023-03-09,301113.SZ,buy,200,28.158129999999996,5.0,0.0,0.0,5631.625999999999
2023-03-09,301106.SZ,buy,500,33.393359999999994,5.009003999999998,0.0,0.0,16696.679999999997
2023-03-09,605028.SH,buy,500,18.308289999999996,5.0,0.0,0.0,9154.144999999999
2023-03-16,605488.SH,buy,100,13.813799999999999,5.0,0.0,0.0,1381.3799999999999
2023-03-23,605028.SH,sell,500,18.581400000000002,5.0,9.290700000000001,122.17139300000308,9290.7
2023-03-23,605488.SH,buy,200,14.324309999999999,5.0,0.0,0.0,2864.8619999999996
2023-03-23,605580.SH,buy,400,14.884869999999998,5.0,0.0,0.0,5953.947999999999
2023-03-30,301106.SZ,sell,500,30.14982,5.0,15.074910000000001,-1641.995659099998,15074.91
2023-03-30,605580.SH,sell,400,15.024959999999998,5.0,6.009983999999999,44.96591615999957,6009.9839999999995
2023-03-30,603216.SH,buy,1300,14.364349999999998,5.602096499999999,0.0,0.0,18673.655
2023-04-07,301113.SZ,sell,1100,26.74323,8.8252659,29.417553,-1964.2959944300026,29417.553
2023-04-07,603216.SH,sell,1300,14.40558,5.6181762,18.727254000000002,29.066297260003015,18727.254
2023-04-07,605033.SH,sell,1100,17.772209999999998,5.8648292999999985,19.549431,-1167.8497546099993,19549.430999999997
2023-04-07,605488.SH,sell,1900,13.20678,7.5278646,25.092882000000003,-2541.5636754199973,25092.882
2023-04-07,600295.SH,buy,1200,15.415399999999998,5.549543999999999,0.0,0.0,18498.48
2023-04-07,600746.SH,buy,2300,7.967959999999999,5.497892399999999,0.0,0.0,18326.307999999997
2023-04-07,600382.SH,buy,4000,4.554549999999999,5.465459999999998,0.0,0.0,18218.199999999997
2023-04-07,000937.SZ,buy,2600,6.926919999999999,5.402997599999999,0.0,0.0,18009.992
2023-04-07,601919.SH,buy,1700,10.83082,5.523718199999999,0.0,0.0,18412.394
2023-04-14,600746.SH,sell,2300,8.05194,5.5558385999999995,18.519462,168.89350478000293,18519.462
2023-04-14,600295.SH,buy,500,15.66565,5.0,0.0,0.0,7832.825
2023-04-14,000408.SZ,buy,600,23.853829999999995,5.0,0.0,0.0,14312.297999999997
2023-04-14,600382.SH,buy,100,4.644639999999999,5.0,0.0,0.0,464.4639999999999
2023-04-21,000937.SZ,sell,2600,7.33266,5.7194747999999995,19.064916,1029.9489600400018,19064.916
2023-04-21,600382.SH,buy,500,4.57457,5.0,0.0,0.0,2287.285
2023-04-21,000408.SZ,buy,200,22.47245,5.0,0.0,0.0,4494.49
2023-04-21,600295.SH,buy,300,14.364349999999998,5.0,0.0,0.0,4309.304999999999
2023-04-21,601919.SH,buy,400,11.381369999999999,5.0,0.0,0.0,4552.548
2023-04-21,002774.SZ,buy,500,6.546539999999999,5.0,0.0,0.0,3273.2699999999995
2023-04-28,000408.SZ,sell,800,22.85712,5.485708799999999,18.285696,-545.0462617599987,18285.696
2023-04-28,002774.SZ,sell,500,6.92307,5.0,3.461535,179.76884965000036,3461.535
2023-04-28,600382.SH,sell,4600,4.77522,6.589803599999999,21.966012,967.2875242800033,21966.012
2023-04-28,600403.SH,buy,3900,4.764759999999999,5.574769199999998,0.0,0.0,18582.563999999995
2023-04-28,600295.SH,buy,200,14.464449999999998,5.0,0.0,0.0,2892.8899999999994
2023-04-28,600188.SH,buy,500,34.424389999999995,5.163658499999999,0.0,0.0,17212.194999999996
2023-04-28,601919.SH,buy,200,11.121109999999998,5.0,0.0,0.0,2224.2219999999998
2023-04-28,603758.SH,buy,300,9.339329999999999,5.0,0.0,0.0,2801.7989999999995
2023-05-10,600188.SH,sell,500,34.6653,5.199795,17.33265,97.74922850000331,17332.65
2023-05-10,600295.SH,sell,2200,14.6853,9.692298,32.30766,-1268.1630345999997,32307.66
2023-05-10,600403.SH,sell,3900,4.88511,5.715578699999999,19.051929,444.4069730100042,19051.929
2023-05-10,601919.SH,sell,2300,11.19879,7.7271651,25.757217,534.3110457300028,25757.217
2023-05-10,603758.SH,sell,300,9.22077,5.0,2.766231,-43.361893309999594,2766.2309999999998
2023-05-10,600796.SH,buy,3500,5.38538,5.654648999999999,0.0,0.0,18848.829999999998
2023-05-10,002890.SZ,buy,1000,17.70769,5.312306999999999,0.0,0.0,17707.69
2023-05-10,300707.SZ,buy,1300,13.523509999999998,5.274168899999999,0.0,0.0,17580.563
2023-05-10,300517.SZ,buy,1500,12.362349999999998,5.563057499999998,0.0,0.0,18543.524999999998
