date,total_asset,cash,market_value,benchmark,positions,daily_return
2024-12-06,187011.23113155895,8103.231131558932,178908.0,96.98675480522778,5,0.0033909357612591506
2024-12-09,188402.18948274895,8192.189482748938,180210.0,96.82637712433298,5,0.007437833240141023
2024-12-10,188034.18948274895,8192.189482748938,179842.0,97.53599343842913,5,-0.001953268170663658
2024-12-11,189972.18948274895,8192.189482748938,181780.0,97.36975721211351,5,0.010306636284237003
2024-12-12,193344.18948274895,8192.189482748938,185152.0,98.3381259489623,5,0.017749966503945558
2024-12-13,190956.18948274895,8192.189482748938,182764.0,96.01130699266217,5,-0.012351030596722823
2024-12-16,191299.79074542894,10705.790745428938,180594.0,95.4903846623281,5,0.0017993722204592277
2024-12-17,182727.79074542894,10705.790745428938,172022.0,95.73912873665351,5,-0.04480924922394258
2024-12-18,182571.79074542894,10705.790745428938,171866.0,96.22392337022589,5,-0.0008537289230259315
2024-12-19,181771.79074542894,10705.790745428938,171066.0,96.31106923336051,5,-0.004381837942946443
2024-12-20,185167.79074542894,10705.790745428938,174462.0,95.87851329645704,5,0.018682766924797978
2024-12-23,175645.52621290894,9447.526212908939,166198.0,96.02082712897099,5,-0.05142505883008197
2024-12-24,177290.52621290894,9447.526212908939,167843.0,97.24428669768442,5,0.00936545345314399
2024-12-25,173319.52621290894,9447.526212908939,163872.0,97.29164327316933,5,-0.02239826393899469
2024-12-26,175970.52621290894,9447.526212908939,166523.0,97.33680289412145,5,0.015295449150625196
2024-12-27,177086.52621290894,9447.526212908939,167639.0,97.17935448593705,5,0.006341971147200809
2024-12-30,174165.36042654893,8191.360426548941,165974.0,97.61923360461654,5,-0.016495697605180437
2024-12-31,171600.36042654893,8191.360426548941,163409.0,96.05353734090387,5,-0.014727383181810993
2025-01-02,168139.36042654893,8191.360426548941,159948.0,93.25827885699779,5,-0.02016895530636975
2025-01-03,161579.36042654893,8191.360426548941,153388.0,92.15394304517427,5,-0.03901525486571433
2025-01-06,162042.36042654893,8191.360426548941,153851.0,92.00284139452909,5,0.002865464987469535
2025-01-07,165449.88825034897,8179.888250348988,157270.0,92.66534523919954,5,0.021028623718084116
2025-01-08,163894.88825034897,8179.888250348988,155715.0,92.49715616441031,5,-0.009398616200012588
2025-01-09,160924.88825034897,8179.888250348988,152745.0,92.26916110511696,5,-0.0181213705424621
2025-01-10,158166.88825034897,8179.888250348988,149987.0,91.1120983845061,5,-0.017138430419224027
2025-01-13,157492.88825034897,8179.888250348988,149313.0,90.8687246434831,5,-0.004261321743481372
2025-01-14,160246.061682859,408.0616828589881,159838.0,93.26169634182659,5,0.017481255586179856
2025-01-15,159554.061682859,408.0616828589881,159146.0,92.66339239072593,5,-0.004318358858450666
2025-01-16,162695.061682859,408.0616828589881,162287.0,92.76957852647818,5,0.019686117463078245
2025-01-17,160973.061682859,408.0616828589881,160565.0,93.0615293732821,5,-0.010584217997696155
2025-01-20,160094.061682859,408.0616828589881,159686.0,93.48480927993594,5,-0.005460540980029127
2025-01-21,158516.123004459,4893.123004458987,153623.0,93.55633235528173,5,-0.00985632235083056
2025-01-22,155244.123004459,4893.123004458987,150351.0,92.68755889058679,5,-0.020641433426352274
