code,end_date,fi_ann_date,fi_eps_orig,fi_data_source,ic_ann_date,ic_basic_eps
605298,1601395200000,1635350400000,,mcp,1635350400000,0.79
605298,1751212800000,1756310400000,,mcp,1756310400000,0.12
605299,1585584000000,1619712000000,,mcp,1619712000000,0.03
605300,1696003200000,1698422400000,,mcp,1698422400000,0.52
605303,1585584000000,1619452800000,,mcp,1619452800000,0.06
605303,1751212800000,1756483200000,,mcp,1756483200000,-0.46
605305,1601395200000,1635350400000,,mcp,1635350400000,1.75
605318,1569772800000,1603987200000,,mcp,1603987200000,0.35
605319,1593446400000,1629993600000,,mcp,1629993600000,0.23
605319,1601395200000,1635436800000,,mcp,1635436800000,0.47
605319,1696003200000,1698336000000,,mcp,1698336000000,0.7
605333,1569772800000,1603900800000,,mcp,1603900800000,0.16
605333,1703952000000,1714060800000,,mcp,1714060800000,0.13
605338,1569772800000,1603296000000,,mcp,1603296000000,0.61
605338,1585584000000,1619712000000,,mcp,1619712000000,0.07
605338,1703952000000,1711641600000,,mcp,1711641600000,0.86
605339,1593446400000,1628784000000,,mcp,1628784000000,0.33
605339,1601395200000,1635436800000,,mcp,1635436800000,0.57
605358,1569772800000,1603814400000,,mcp,1603814400000,0.3
605358,1696003200000,1698422400000,,mcp,1698422400000,0.27
605358,1751212800000,1756310400000,,mcp,1756310400000,-0.19
605365,1601395200000,1635177600000,,mcp,1635177600000,0.86
605366,1569772800000,1603987200000,,mcp,1603987200000,0.46
605368,1585584000000,1619625600000,,mcp,1619625600000,0.2276
605369,1569772800000,1603728000000,,mcp,1603728000000,1.37
605369,1585584000000,1618848000000,,mcp,1618848000000,0.4
605376,1585584000000,1619452800000,,mcp,1619452800000,0.15
605377,1585584000000,1619020800000,,mcp,1619020800000,0.23
605377,1751212800000,1756396800000,,mcp,1756396800000,0.28
605378,1585584000000,1619625600000,,mcp,1619625600000,0.16
605378,1601395200000,1635350400000,,mcp,1635350400000,0.9
605388,1569772800000,1603900800000,,mcp,1603900800000,0.83
605388,1585584000000,1619366400000,,mcp,1619366400000,0.15
605389,1585584000000,1619712000000,,mcp,1619712000000,0.59
605389,1601395200000,1635177600000,,mcp,1635177600000,2.34
605398,1585584000000,1619539200000,,mcp,1619539200000,0.27
605399,1561824000000,1598544000000,,mcp,1598544000000,0.3892
605399,1569772800000,1603296000000,,mcp,1603296000000,0.56
605399,1767110400000,1777478400000,,mcp,1777478400000,-0.3
605488,1601395200000,1635177600000,,mcp,1635177600000,0.67
605499,1601395200000,1635350400000,,mcp,1635350400000,1.96
605499,1696003200000,1698422400000,,mcp,1698422400000,4.1389
605500,1585584000000,1619452800000,,mcp,1619452800000,0.11
605507,1601395200000,1634572800000,,mcp,1634572800000,1.34
605555,1601395200000,1635523200000,,mcp,1635523200000,1.38
605555,1617120000000,1651161600000,,mcp,1651161600000,0.42
605555,1751212800000,1756483200000,,mcp,1756483200000,0.23
605566,1617120000000,1651248000000,,mcp,1651248000000,0.54
605567,1601395200000,1635177600000,,mcp,1635177600000,0.8531
605567,1617120000000,1651161600000,,mcp,1651161600000,0.18
605567,1751212800000,1756396800000,,mcp,1756396800000,0.07
605577,1601395200000,1635350400000,,mcp,1635350400000,0.5691
605580,1601395200000,1635523200000,,mcp,1635523200000,0.52
605588,1601395200000,1635177600000,,mcp,1635177600000,1.13
605588,1767110400000,1774281600000,,mcp,1774281600000,-0.96
605589,1601395200000,1635177600000,,mcp,1635177600000,0.95
605598,1601395200000,1635523200000,,mcp,1635523200000,0.43
605598,1617120000000,1651248000000,,mcp,1651248000000,0.32
605598,1751212800000,1756396800000,,mcp,1756396800000,0.28
605599,1601395200000,1635350400000,,mcp,1635350400000,0.38
605599,1617120000000,1650988800000,,mcp,1650988800000,0.15
605599,1751212800000,1756310400000,,mcp,1756310400000,0.59
688001,1538236800000,1572278400000,,mcp,1572278400000,0.56
688001,1553961600000,1588089600000,,mcp,1588089600000,0.02
688001,1751212800000,1756483200000,,mcp,1756483200000,0.18
688002,1538236800000,1572278400000,,mcp,1572278400000,0.1458
688003,1538236800000,1572192000000,,mcp,1572192000000,0.54
688003,1553961600000,1588176000000,,mcp,1588176000000,0.0053
688004,1569772800000,1603123200000,,mcp,1603123200000,0.28
688004,1585584000000,1619452800000,,mcp,1619452800000,-0.05
688005,1530288000000,1565884800000,,mcp,1565884800000,0.32
688005,1538236800000,1572364800000,,mcp,1572364800000,0.43
688005,1711814400000,1714406400000,,mcp,1714406400000,-0.08
688006,1538236800000,1572278400000,,mcp,1572278400000,0.69
688006,1553961600000,1588089600000,,mcp,1588089600000,0.17
688007,1538236800000,1572364800000,,mcp,1572364800000,0.56
688007,1553961600000,1588089600000,,mcp,1588089600000,0.07
688007,1696003200000,1698336000000,,mcp,1698336000000,0.28
688008,1530288000000,1567094400000,,mcp,1567094400000,0.4
688008,1538236800000,1572364800000,,mcp,1572364800000,0.68
688008,1553961600000,1587744000000,,mcp,1587744000000,0.22
688009,1530288000000,1566835200000,,mcp,1566835200000,0.23
688009,1538236800000,1572364800000,,mcp,1572364800000,0.27
688010,1538236800000,1572451200000,,mcp,1572451200000,0.5
688010,1696003200000,1698422400000,,mcp,1698422400000,-0.23
688010,1703952000000,1714147200000,,mcp,1714147200000,-0.43
688011,1538236800000,1572451200000,,mcp,1572451200000,0.41
688012,1696003200000,1698336000000,,mcp,1698336000000,1.88
688013,1569772800000,1603728000000,,mcp,1603728000000,0.58
688013,1585584000000,1619712000000,,mcp,1619712000000,0.1
688015,1530288000000,1566748800000,,mcp,1566748800000,0.15
688015,1538236800000,1572278400000,,mcp,1572278400000,0.09
688016,1538236800000,1572192000000,,mcp,1572192000000,1.41
688016,1553961600000,1587916800000,,mcp,1587916800000,0.83
688017,1569772800000,1603900800000,,mcp,1603900800000,0.424
688017,1585584000000,1619193600000,,mcp,1619193600000,0.1686
688017,1767110400000,1776873600000,,mcp,1776873600000,0.6924
688019,1538236800000,1572364800000,,mcp,1572364800000,0.79
688019,1553961600000,1587484800000,,mcp,1587484800000,0.11
688020,1538236800000,1572364800000,,mcp,1572364800000,1.68
688020,1553961600000,1588176000000,,mcp,1588176000000,0.42
688020,1774886400000,1777478400000,,mcp,1777478400000,-0.26
688021,1553961600000,1588089600000,,mcp,1588089600000,0.28
688021,1767110400000,1777478400000,,mcp,1777478400000,0.19
688022,1538236800000,1571932800000,,mcp,1571932800000,0.35
688022,1703952000000,1713888000000,,mcp,1713888000000,-0.49
688023,1553961600000,1588089600000,,mcp,1588089600000,-0.67
688025,1553961600000,1588003200000,,mcp,1588003200000,0.24
688026,1767110400000,1777478400000,,mcp,1777478400000,0.35
688027,1569772800000,1604073600000,,mcp,1604073600000,-0.54
688028,1538236800000,1572278400000,,mcp,1572278400000,0.82
688029,1538236800000,1572278400000,,mcp,1572278400000,1.63
688029,1553961600000,1588089600000,,mcp,1588089600000,0.6394
688029,1696003200000,1698422400000,,mcp,1698422400000,2.0577
688030,1561824000000,1598457600000,,mcp,1598457600000,-0.1255
688030,1696003200000,1698336000000,,mcp,1698336000000,-0.96
688031,1632931200000,1666972800000,,mcp,1666972800000,-2.33
688032,1617120000000,1651248000000,,mcp,1651248000000,1.06
688033,1538236800000,1572192000000,,mcp,1572192000000,0.52
688035,1632931200000,1666972800000,,mcp,1666972800000,0.4776
688036,1538236800000,1572364800000,,mcp,1572364800000,0.22
688036,1553961600000,1588089600000,,mcp,1588089600000,0.52
688037,1751212800000,1756396800000,,mcp,1756396800000,0.08
688038,1601395200000,1635436800000,,mcp,1635436800000,0.29
688038,1759161600000,1761235200000,,mcp,1761235200000,-0.06
688039,1553961600000,1587916800000,,mcp,1587916800000,0.1
688041,1632931200000,1666800000000,,mcp,1666800000000,0.06
688045,1632931200000,1666972800000,,mcp,1666972800000,3.65
688045,1688054400000,1692374400000,,mcp,1692374400000,0.02
688046,1632931200000,1667145600000,,mcp,1667145600000,0.24
688047,1632931200000,1666886400000,,mcp,1666886400000,0.33
688047,1696003200000,1698336000000,,mcp,1698336000000,-0.52
688048,1617120000000,1651075200000,,mcp,1651075200000,0.1864
688048,1632931200000,1666886400000,,mcp,1666886400000,0.7605
688049,1617120000000,1651248000000,,mcp,1651248000000,0.063
688050,1569772800000,1603814400000,,mcp,1603814400000,0.62
688050,1696003200000,1698249600000,,mcp,1698249600000,2.4
688051,1561824000000,1598371200000,,mcp,1598371200000,0.38
688051,1703952000000,1714147200000,,mcp,1714147200000,-2.69
688051,1751212800000,1756483200000,,mcp,1756483200000,-0.53
688052,1617120000000,1650988800000,,mcp,1650988800000,0.45
688052,1632931200000,1666972800000,,mcp,1666972800000,2.04
688053,1632931200000,1666713600000,,mcp,1666713600000,0.97
688053,1751212800000,1756310400000,,mcp,1756310400000,0.04
688056,1569772800000,1603641600000,,mcp,1603641600000,0.79
688056,1585584000000,1619539200000,,mcp,1619539200000,-0.01
688056,1703952000000,1714060800000,,mcp,1714060800000,0.41
688057,1585584000000,1619452800000,,mcp,1619452800000,0.3286
688057,1767110400000,1777478400000,,mcp,1777478400000,0.3411
688058,1553961600000,1586966400000,,mcp,1586966400000,-0.13
688060,1569772800000,1603900800000,,mcp,1603900800000,0.69
688061,1767110400000,1777046400000,,mcp,1777046400000,-0.52
688062,1617120000000,1651248000000,,mcp,1651248000000,-0.53
688063,1585584000000,1619539200000,,mcp,1619539200000,0.36
688066,1538236800000,1572451200000,,mcp,1572451200000,-0.56
688066,1553961600000,1588003200000,,mcp,1588003200000,-0.32
688066,1751212800000,1756396800000,,mcp,1756396800000,-0.95
688067,1601395200000,1635436800000,,mcp,1635436800000,0.46
688068,1538236800000,1572364800000,,mcp,1572364800000,0.4
688069,1569772800000,1603900800000,,mcp,1603900800000,1.69
688070,1585584000000,1619712000000,,mcp,1619712000000,-0.05
688071,1593446400000,1629820800000,,mcp,1629820800000,-0.3
688073,1767110400000,1776873600000,,mcp,1776873600000,1.75
688075,1617120000000,1651075200000,,mcp,1651075200000,1.79
688076,1601395200000,1635177600000,,mcp,1635177600000,0.52
688076,1703952000000,1711641600000,,mcp,1711641600000,0.76
688077,1569772800000,1603987200000,,mcp,1603987200000,0.8
688077,1711814400000,1714406400000,,mcp,1714406400000,0.07
688078,1553961600000,1588003200000,,mcp,1588003200000,0.16
688079,1585584000000,1619539200000,,mcp,1619539200000,0.76
688079,1601395200000,1635264000000,,mcp,1635264000000,0.36
688080,1553961600000,1588003200000,,mcp,1588003200000,0.12
688081,1553961600000,1588003200000,,mcp,1588003200000,-0.26
688082,1617120000000,1651075200000,,mcp,1651075200000,0.1
688083,1585584000000,1618848000000,,mcp,1618848000000,0.08
688083,1751212800000,1756483200000,,mcp,1756483200000,-0.31
688085,1553961600000,1587484800000,,mcp,1587484800000,0.13
688085,1569772800000,1603296000000,,mcp,1603296000000,0.47
688087,1593446400000,1629388800000,,mcp,1629388800000,1.13
688089,1553961600000,1588176000000,,mcp,1588176000000,0.25
688090,1553961600000,1587744000000,,mcp,1587744000000,0.12
688092,1585584000000,1619712000000,,mcp,1619712000000,0.14
688093,1569772800000,1603814400000,,mcp,1603814400000,0.37
688093,1585584000000,1619625600000,,mcp,1619625600000,0.09
688096,1569772800000,1603987200000,,mcp,1603987200000,0.42
688097,1593446400000,1630339200000,,mcp,1630339200000,-0.525
688098,1553961600000,1587657600000,,mcp,1587657600000,0.1
688099,1538236800000,1572451200000,,mcp,1572451200000,0.4925
688099,1553961600000,1588003200000,,mcp,1588003200000,0.13
688099,1696003200000,1698422400000,,mcp,1698422400000,0.76
688099,1711814400000,1714406400000,,mcp,1714406400000,0.3
688101,1553961600000,1588089600000,,mcp,1588089600000,0.22
688101,1711814400000,1714406400000,,mcp,1714406400000,0.2
688102,1617120000000,1650816000000,,mcp,1650816000000,0.0399
688103,1601395200000,1635350400000,,mcp,1635350400000,1.56
688103,1617120000000,1650988800000,,mcp,1650988800000,0.13
688105,1617120000000,1650556800000,,mcp,1650556800000,0.93
688107,1617120000000,1651075200000,,mcp,1651075200000,0.0165
688107,1703952000000,1714147200000,,mcp,1714147200000,-0.4924
688108,1553961600000,1587657600000,,mcp,1587657600000,0.06
688109,1585584000000,1619366400000,,mcp,1619366400000,0.07
688109,1601395200000,1635177600000,,mcp,1635177600000,1.41
688110,1617120000000,1651161600000,,mcp,1651161600000,0.1
688111,1711814400000,1713888000000,,mcp,1713888000000,0.79
688112,1617120000000,1651075200000,,mcp,1651075200000,0.24
688113,1601395200000,1635523200000,,mcp,1635523200000,0.8824
688114,1632931200000,1666195200000,,mcp,1666195200000,1.24
688114,1759161600000,1761235200000,,mcp,1761235200000,-0.29
688115,1617120000000,1651248000000,,mcp,1651248000000,-0.03
688115,1751212800000,1756396800000,,mcp,1756396800000,-0.23
688116,1538236800000,1572364800000,,mcp,1572364800000,0.27
688116,1553961600000,1588089600000,,mcp,1588089600000,0.15
688116,1767110400000,1777478400000,,mcp,1777478400000,0.63
688117,1601395200000,1635350400000,,mcp,1635350400000,0.69
688117,1719676800000,1722355200000,,mcp,1722355200000,0.19
688119,1632931200000,1666800000000,,mcp,1666800000000,0.2228
688119,1759161600000,1761840000000,,mcp,1761840000000,0.0202
688120,1632931200000,1666195200000,,mcp,1666195200000,1.85
688121,1617120000000,1651161600000,,mcp,1651161600000,-0.28
688122,1688054400000,1693411200000,,mcp,1693411200000,0.6482
688123,1553961600000,1588176000000,,mcp,1588176000000,0.18
688123,1711814400000,1714406400000,,mcp,1714406400000,0.32
688126,1561824000000,1598544000000,,mcp,1598544000000,-0.043
688126,1696003200000,1698422400000,,mcp,1698422400000,0.078
688126,1751212800000,1756396800000,,mcp,1756396800000,-0.133
688127,1569772800000,1603814400000,,mcp,1603814400000,0.22
688127,1585584000000,1619452800000,,mcp,1619452800000,0.1025
688128,1538236800000,1572796800000,,mcp,1572796800000,0.34
688129,1569772800000,1604073600000,,mcp,1604073600000,0.66
688129,1585584000000,1619712000000,,mcp,1619712000000,0.11
688130,1632931200000,1666972800000,,mcp,1666972800000,1.35
688131,1601395200000,1635264000000,,mcp,1635264000000,1.27
688132,1632931200000,1666886400000,,mcp,1666886400000,0.06
688133,1585584000000,1619539200000,,mcp,1619539200000,0.05
688135,1553961600000,1591977600000,,mcp,1591977600000,-0.04
688136,1585584000000,1619366400000,,mcp,1619366400000,0.57
688137,1632931200000,1666886400000,,mcp,1666886400000,3.52
688138,1553961600000,1588003200000,,mcp,1588003200000,0.07
688138,1696003200000,1698336000000,,mcp,1698336000000,0.35
688139,1561824000000,1597939200000,,mcp,1597939200000,0.35
688143,1696003200000,1698336000000,,mcp,1698336000000,0.02
688148,1601395200000,1634572800000,,mcp,1634572800000,0.05
688150,1617120000000,1651075200000,,mcp,1651075200000,0.08
688150,1632931200000,1666627200000,,mcp,1666627200000,0.17
688151,1617120000000,1651248000000,,mcp,1651248000000,0.39
688152,1751212800000,1756396800000,,mcp,1756396800000,-0.1
688152,1767110400000,1777478400000,,mcp,1777478400000,-0.57
688153,1617120000000,1650902400000,,mcp,1650902400000,0.0
688153,1632931200000,1666886400000,,mcp,1666886400000,0.1206
688153,1688054400000,1693411200000,,mcp,1693411200000,-0.17
688153,1696003200000,1698336000000,,mcp,1698336000000,-0.03
688155,1569772800000,1603900800000,,mcp,1603900800000,-0.39
688155,1585584000000,1619712000000,,mcp,1619712000000,0.02
688155,1727625600000,1730304000000,,mcp,1730304000000,1.6
688156,1569772800000,1603814400000,,mcp,1603814400000,0.62
688157,1569772800000,1603987200000,,mcp,1603987200000,1.09
688157,1751212800000,1756396800000,,mcp,1756396800000,0.11
688158,1553961600000,1588003200000,,mcp,1588003200000,0.01
688158,1569772800000,1603814400000,,mcp,1603814400000,0.03
688158,1703952000000,1714147200000,,mcp,1714147200000,-0.76
688160,1585584000000,1618934400000,,mcp,1618934400000,0.15
688161,1601395200000,1635436800000,,mcp,1635436800000,1.07
688161,1696003200000,1698422400000,,mcp,1698422400000,0.31
688162,1617120000000,1650902400000,,mcp,1650902400000,0.34
688162,1688054400000,1693411200000,,mcp,1693411200000,0.15
688162,1696003200000,1698422400000,,mcp,1698422400000,-0.64
688163,1617120000000,1651248000000,,mcp,1651248000000,0.04
688165,1561824000000,1598803200000,,mcp,1598803200000,-0.02
688165,1569772800000,1603987200000,,mcp,1603987200000,-0.08
688165,1688054400000,1693411200000,,mcp,1693411200000,-0.11
688165,1751212800000,1756396800000,,mcp,1756396800000,-0.29
688165,1774886400000,1777478400000,,mcp,1777478400000,-0.02
688166,1561824000000,1597680000000,,mcp,1597680000000,0.11
688167,1617120000000,1651075200000,,mcp,1651075200000,0.14
688167,1696003200000,1698422400000,,mcp,1698422400000,0.48
688168,1538236800000,1572364800000,,mcp,1572364800000,0.25
688168,1553961600000,1588176000000,,mcp,1588176000000,-0.001
688169,1553961600000,1588089600000,,mcp,1588089600000,2.73
688170,1632931200000,1666972800000,,mcp,1666972800000,0.64
688171,1617120000000,1650988800000,,mcp,1650988800000,0.11
688173,1617120000000,1651075200000,,mcp,1651075200000,0.001
688175,1617120000000,1651248000000,,mcp,1651248000000,0.08
688175,1632931200000,1666972800000,,mcp,1666972800000,0.69
688176,1774886400000,1777478400000,,mcp,1777478400000,-0.2
688177,1696003200000,1698336000000,,mcp,1698336000000,-0.92
688178,1553961600000,1588176000000,,mcp,1588176000000,-0.1
688179,1585584000000,1619452800000,,mcp,1619452800000,0.11
688180,1585584000000,1619712000000,,mcp,1619712000000,-0.29
688181,1553961600000,1588089600000,,mcp,1588089600000,0.41
688181,1696003200000,1698422400000,,mcp,1698422400000,0.72
688181,1703952000000,1714147200000,,mcp,1714147200000,0.8
688183,1585584000000,1619712000000,,mcp,1619712000000,0.16
688183,1696003200000,1698336000000,,mcp,1698336000000,-0.02
688184,1632931200000,1666886400000,,mcp,1666886400000,0.68
688184,1727625600000,1730304000000,,mcp,1730304000000,-2.51
688186,1553961600000,1588003200000,,mcp,1588003200000,0.33
688187,1617120000000,1650988800000,,mcp,1650988800000,0.22
688187,1696003200000,1698336000000,,mcp,1698336000000,1.45
688188,1538236800000,1572364800000,,mcp,1572364800000,1.57
688189,1553961600000,1588089600000,,mcp,1588089600000,0.1959
688189,1569772800000,1603900800000,,mcp,1603900800000,0.4482
688189,1759161600000,1761840000000,,mcp,1761840000000,-0.2501
688190,1617120000000,1651161600000,,mcp,1651161600000,0.22
688191,1585584000000,1619625600000,,mcp,1619625600000,0.0
688193,1617120000000,1650816000000,,mcp,1650816000000,0.65
688193,1632931200000,1666972800000,,mcp,1666972800000,1.71
688195,1585584000000,1619539200000,,mcp,1619539200000,0.14
688195,1601395200000,1635436800000,,mcp,1635436800000,0.58
688196,1561824000000,1597161600000,,mcp,1597161600000,1.1
688197,1617120000000,1650988800000,,mcp,1650988800000,-0.31
688198,1553961600000,1587484800000,,mcp,1587484800000,0.21
688200,1696003200000,1698336000000,,mcp,1698336000000,1.46
688201,1585584000000,1619625600000,,mcp,1619625600000,-0.1051
688201,1601395200000,1635436800000,,mcp,1635436800000,0.3424
688202,1553961600000,1587657600000,,mcp,1587657600000,0.25
688202,1751212800000,1756396800000,,mcp,1756396800000,-0.1
688203,1632931200000,1666886400000,,mcp,1666886400000,0.19
688205,1632931200000,1666713600000,,mcp,1666713600000,1.3
688205,1703952000000,1714060800000,,mcp,1714060800000,0.94
688206,1617120000000,1651161600000,,mcp,1651161600000,-0.002
688206,1696003200000,1698422400000,,mcp,1698422400000,-0.07
688207,1617120000000,1650988800000,,mcp,1650988800000,-0.31
688207,1632931200000,1666886400000,,mcp,1666886400000,-0.61
688208,1553961600000,1588089600000,,mcp,1588089600000,0.11
688208,1774886400000,1777046400000,,mcp,1777046400000,0.29
688210,1617120000000,1651161600000,,mcp,1651161600000,0.1
688211,1617120000000,1650902400000,,mcp,1650902400000,0.24
688211,1751212800000,1756483200000,,mcp,1756483200000,-0.49
688211,1774886400000,1777478400000,,mcp,1777478400000,0.02
688212,1617120000000,1650556800000,,mcp,1650556800000,0.09
688213,1624982400000,1661702400000,,mcp,1661702400000,0.5
688213,1703952000000,1714147200000,,mcp,1714147200000,0.04
688215,1585584000000,1619107200000,,mcp,1619107200000,-0.22
688216,1601395200000,1635350400000,,mcp,1635350400000,0.7
688217,1601395200000,1635264000000,,mcp,1635264000000,0.68
688219,1585584000000,1619625600000,,mcp,1619625600000,-0.01
688220,1617120000000,1650902400000,,mcp,1650902400000,-0.49
688221,1585584000000,1619625600000,,mcp,1619625600000,-0.18
688221,1767110400000,1777046400000,,mcp,1777046400000,-0.72
688222,1751212800000,1756310400000,,mcp,1756310400000,0.12
688223,1617120000000,1651161600000,,mcp,1651161600000,0.03
688225,1617120000000,1651161600000,,mcp,1651161600000,-0.0031
688225,1703952000000,1714147200000,,mcp,1714147200000,-0.7302
688225,1735574400000,1745856000000,,mcp,1745856000000,0.0248
688226,1601395200000,1635350400000,,mcp,1635350400000,0.24
688227,1617120000000,1651248000000,,mcp,1651248000000,-0.13
688228,1569772800000,1603987200000,,mcp,1603987200000,0.42
688229,1569772800000,1603987200000,,mcp,1603987200000,0.65
688230,1617120000000,1651248000000,,mcp,1651248000000,0.65
688231,1632931200000,1666886400000,,mcp,1666886400000,0.16
688232,1617120000000,1651161600000,,mcp,1651161600000,-0.01
688233,1553961600000,1588176000000,,mcp,1588176000000,0.33
688234,1617120000000,1651161600000,,mcp,1651161600000,0.06
688235,1617120000000,1652457600000,,mcp,1652457600000,0.28
688235,1688054400000,1693324800000,,mcp,1693324800000,-3.85
688235,1703952000000,1714147200000,,mcp,1714147200000,-4.95
688235,1743350400000,1747152000000,,mcp,1747152000000,-0.07
688235,1751212800000,1756483200000,,mcp,1756483200000,0.32
688236,1617120000000,1651161600000,,mcp,1651161600000,0.2
688237,1632931200000,1666886400000,,mcp,1666886400000,0.72
688238,1617120000000,1650988800000,,mcp,1650988800000,0.0238
688239,1601395200000,1635436800000,,mcp,1635436800000,0.46
688244,1632931200000,1666886400000,,mcp,1666886400000,-1.01
688246,1617120000000,1650816000000,,mcp,1650816000000,-0.2
688246,1696003200000,1698422400000,,mcp,1698422400000,0.13
688247,1632931200000,1666800000000,,mcp,1666800000000,0.15
688248,1617120000000,1650556800000,,mcp,1650556800000,-0.02
688251,1632931200000,1666713600000,,mcp,1666713600000,-0.02
688252,1632931200000,1666972800000,,mcp,1666972800000,0.68
688253,1632931200000,1666972800000,,mcp,1666972800000,1.03
688255,1617120000000,1651161600000,,mcp,1651161600000,0.33
688256,1688054400000,1693411200000,,mcp,1693411200000,-1.34
688256,1696003200000,1698422400000,,mcp,1698422400000,-1.97
688257,1601395200000,1635436800000,,mcp,1635436800000,1.1853
688257,1617120000000,1651161600000,,mcp,1651161600000,0.52
688258,1553961600000,1587484800000,,mcp,1587484800000,0.1
688259,1617120000000,1650816000000,,mcp,1650816000000,0.03
688260,1711814400000,1714406400000,,mcp,1714406400000,-0.2535
688261,1617120000000,1651075200000,,mcp,1651075200000,0.41
688262,1617120000000,1650556800000,,mcp,1650556800000,-0.1
688265,1617120000000,1651161600000,,mcp,1651161600000,0.2
688265,1774886400000,1777478400000,,mcp,1777478400000,0.01
688266,1696003200000,1698422400000,,mcp,1698422400000,-0.8
688267,1617120000000,1651075200000,,mcp,1651075200000,0.3
688267,1696003200000,1698422400000,,mcp,1698422400000,0.25
688268,1553961600000,1588176000000,,mcp,1588176000000,0.2
688269,1569772800000,1604937600000,,mcp,1604937600000,0.57
688269,1688054400000,1693238400000,,mcp,1693238400000,0.7
688270,1617120000000,1651161600000,,mcp,1651161600000,0.12
688270,1696003200000,1698336000000,,mcp,1698336000000,0.26
688270,1711814400000,1714060800000,,mcp,1714060800000,-0.04
688271,1632931200000,1666972800000,,mcp,1666972800000,1.06
688272,1617120000000,1651075200000,,mcp,1651075200000,0.12
688273,1632931200000,1666713600000,,mcp,1666713600000,1.0339
688275,1696003200000,1698422400000,,mcp,1698422400000,-7.52
688276,1601395200000,1635523200000,,mcp,1635523200000,0.94
688277,1569772800000,1603814400000,,mcp,1603814400000,-0.22
688278,1553961600000,1587484800000,,mcp,1587484800000,0.002
688279,1632931200000,1666886400000,,mcp,1666886400000,1.68
688280,1617120000000,1650988800000,,mcp,1650988800000,-0.18
688281,1617120000000,1650902400000,,mcp,1650902400000,0.62
688282,1617120000000,1651161600000,,mcp,1651161600000,0.0968
688282,1632931200000,1666886400000,,mcp,1666886400000,0.84
688283,1617120000000,1650384000000,,mcp,1650384000000,-0.05
688285,1530288000000,1565884800000,,mcp,1565884800000,0.12
688285,1585584000000,1620403200000,,mcp,1620403200000,0.1
688286,1569772800000,1603987200000,,mcp,1603987200000,1.1
688286,1751212800000,1756396800000,,mcp,1756396800000,0.45
688288,1553961600000,1588089600000,,mcp,1588089600000,0.19
688289,1569772800000,1603987200000,,mcp,1603987200000,0.05
688290,1632931200000,1666886400000,,mcp,1666886400000,0.44
688291,1696003200000,1698422400000,,mcp,1698422400000,0.32
688291,1751212800000,1756396800000,,mcp,1756396800000,0.27
688292,1632931200000,1666713600000,,mcp,1666713600000,0.24
688295,1617120000000,1651075200000,,mcp,1651075200000,0.05
688295,1632931200000,1666195200000,,mcp,1666195200000,0.25
688295,1759161600000,1761148800000,,mcp,1761148800000,0.07
688296,1601395200000,1635350400000,,mcp,1635350400000,0.27
688297,1696003200000,1698422400000,,mcp,1698422400000,0.36
688297,1774886400000,1776441600000,,mcp,1776441600000,0.025
688298,1553961600000,1588003200000,,mcp,1588003200000,0.13
688299,1553961600000,1587657600000,,mcp,1587657600000,0.08
688301,1569772800000,1603814400000,,mcp,1603814400000,0.63
688301,1585584000000,1618761600000,,mcp,1618761600000,0.59
688303,1593446400000,1629302400000,,mcp,1629302400000,0.22
688305,1601395200000,1635523200000,,mcp,1635523200000,0.1948
688306,1617120000000,1651075200000,,mcp,1651075200000,0.04
688307,1696003200000,1698422400000,,mcp,1698422400000,0.15
688308,1585584000000,1619452800000,,mcp,1619452800000,0.22
688309,1569772800000,1603814400000,,mcp,1603814400000,0.81
688310,1553961600000,1587744000000,,mcp,1587744000000,0.05
688311,1569772800000,1603814400000,,mcp,1603814400000,0.26
688311,1735574400000,1740672000000,,mcp,1740672000000,-1.68
688312,1561824000000,1598371200000,,mcp,1598371200000,0.33
688313,1569772800000,1603814400000,,mcp,1603814400000,-0.0113
688313,1751212800000,1753804800000,,mcp,1753804800000,0.4793
688314,1601395200000,1635264000000,,mcp,1635264000000,0.95
688314,1696003200000,1698336000000,,mcp,1698336000000,0.79
688315,1585584000000,1619452800000,,mcp,1619452800000,-0.17
688315,1601395200000,1635177600000,,mcp,1635177600000,-0.15
688316,1585584000000,1619539200000,,mcp,1619539200000,-1.17
688316,1767110400000,1777478400000,,mcp,1777478400000,-1.3934
688318,1569772800000,1603987200000,,mcp,1603987200000,1.62
688318,1703952000000,1711641600000,,mcp,1711641600000,2.38
688319,1601395200000,1635523200000,,mcp,1635523200000,0.0991
688320,1632931200000,1667145600000,,mcp,1667145600000,0.78
688320,1696003200000,1698422400000,,mcp,1698422400000,0.42
688321,1538236800000,1572364800000,,mcp,1572364800000,0.042
688321,1774886400000,1777478400000,,mcp,1777478400000,0.0664
688322,1632931200000,1666972800000,,mcp,1666972800000,-0.53
688322,1711814400000,1714406400000,,mcp,1714406400000,-0.07
688323,1601395200000,1635350400000,,mcp,1635350400000,0.34
688325,1632931200000,1666713600000,,mcp,1666713600000,1.03
688326,1617120000000,1650988800000,,mcp,1650988800000,0.36
688327,1632931200000,1666972800000,,mcp,1666972800000,-0.66
688327,1767110400000,1776873600000,,mcp,1776873600000,-0.54
688328,1585584000000,1619625600000,,mcp,1619625600000,-0.1
688329,1585584000000,1619712000000,,mcp,1619712000000,-0.12
688329,1601395200000,1635523200000,,mcp,1635523200000,0.49
688330,1585584000000,1619539200000,,mcp,1619539200000,0.65
